Date,3M,6M,9M,1Y,15M,18M,21M,2Y,27M,30M,33M,3Y,5Y,7Y,10Y,15Y,20Y,30Y
2026-03-31,0.08998306350581711,0.0904573959044151,0.0872391090335299,0.08804750668847801,0.08842682805692684,0.08894012520300103,0.08905667723724041,0.08910667469721145,0.08948788535203032,0.08976588509008336,0.08991950845667293,0.08974972501097886,0.09691962210342983,0.09631276482825446,0.09736621199600934,0.09858727109550672,0.10004206645022963,0.1024394697580091
2026-03-30,0.08997205606462486,0.0898156729276433,0.08723910903353063,0.08755289700787014,0.0877859557379341,0.0883633220203204,0.08824703943638446,0.08839145664194094,0.08877330364533645,0.08904495672728978,0.08919592038456364,0.08904511668579608,0.09623500494618846,0.09559916976975555,0.09658463533574425,0.09789502504083927,0.0993388976841172,0.10170071320467818
2026-03-27,0.08978394120103604,0.08932697980483936,0.0878466369281868,0.08732185687732731,0.08762811552105544,0.08822917860955118,0.08808563280310505,0.08824725434149333,0.08862536476154478,0.08890778459413547,0.08904031675045468,0.08891077364998604,0.0961014580789833,0.09545961783527311,0.09651578847552217,0.0977349714073417,0.09917912908095627,0.10154108571911671
2026-03-26,0.08948323729122372,0.08851342511720903,0.0875275417598316,0.08656294312485867,0.0867615713121911,0.08732691201084451,0.08738367283171694,0.08761598732659288,0.0879981174065892,0.08828543715347545,0.08840039423716654,0.08812205453274514,0.0953878425420426,0.09466203814705249,0.09556182134642124,0.09699556807060297,0.09841924244251957,0.10059092686228682
2026-03-25,0.08948323729122372,0.08853457744095065,0.08754808026270179,0.0867096648124215,0.08677985483946571,0.08731910278766775,0.08737731453436266,0.08760406052576125,0.08799187537336736,0.08828588928522951,0.08840058887681146,0.08811442942053452,0.09527747746571257,0.09438267253245705,0.09561621203199401,0.09704630322591443,0.09845801057234267,0.09969330306479067
2026-03-24,0.08948323729122372,0.08838155550926745,0.08723910903353696,0.08649874561662019,0.08656501767885655,0.08711972387161257,0.08718005259987872,0.08740264192097477,0.08777365058483733,0.08806625221574274,0.08818510263526266,0.08797932454687392,0.09510055853819321,0.09429032741631575,0.0955992752237342,0.09691624657310335,0.09833149649906472,0.09957085792572386
2026-03-23,0.08948323729122372,0.08781718509649099,0.08661158246887844,0.08596666480117261,0.08616327735783548,0.08672195263316275,0.08679821837094402,0.08702380057397278,0.08739404461247534,0.08767488059258399,0.08779767028769057,0.08759551094156015,0.09478931827706072,0.09403969932508352,0.09527219949521067,0.09672252380788861,0.09812466356799664,0.09934208715270187
2026-03-20,0.08946147067558098,0.087806776726777,0.08660152782321885,0.08594699139516444,0.08615420294482205,0.0867218345034385,0.08679812514176956,0.08702306469501603,0.08739370696930997,0.08768276513763737,0.08780470680593287,0.08759567236758788,0.09475944692777606,0.09393416584155337,0.09540471336120235,0.09673719188510227,0.09813773558368105,0.09935721748353195
2026-03-19,0.08948323729122383,0.0877963716340151,0.08659147627282203,0.08596666480117231,0.08614525972830368,0.0867140334165287,0.08679172150226451,0.08701767591654577,0.08739398676368028,0.08768319930024147,0.08780482539046809,0.08759595818275699,0.09481373288553861,0.09386502943247087,0.09528975015748169,0.0967816421173098,0.0981722492640752,0.09938070747829705
2026-03-18,0.08948323729122383,0.08781718509649068,0.08630239313329709,0.08575558881762628,0.0859483457745727,0.08648925237838487,0.08657545000905922,0.08672485157559874,0.0870966671309329,0.08753783627784342,0.08766426450349438,0.0874666973286107,0.09477042899576911,0.09372448299937244,0.09518651115146164,0.09662552832274855,0.09801761136573835,0.09922866258707128
