Date,ON,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y
2023-01-03,0.011993148030051907,0.06894976527443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10534867211591602,0.09513787341763366,0.08663994687227049,0.07985872331366752,0.07441720434650977
2023-01-04,0.011993148030051907,0.06894322427443556,0.06841540036258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10534920611591601,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07441729934650977
2023-01-05,0.011993148030051907,0.06894649427443555,0.06841865436258845,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10534974111591601,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07441739334650976
2023-01-06,0.011993137030051906,0.06894976527443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10533769011591601,0.09513787341763366,0.08665152087227049,0.07986404431366752,0.07441748734650977
2023-01-09,0.011993148030051907,0.06894976527443555,0.06842190836258846,0.07575024709277714,0.0871813293030938,0.0851975795552347,0.10535187911591601,0.09513787341763366,0.08665152087227049,0.07985340331366751,0.07441294134650976
2023-01-10,0.011993148030051907,0.06894976527443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535241311591602,0.09513787341763366,0.08665152087227049,0.07985872331366752,0.07441786534650977
2023-01-11,0.011993148030051907,0.06894322427443556,0.06841540036258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535294711591602,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07441795934650977
2023-01-12,0.011993148030051907,0.06894649427443555,0.06841865436258845,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535348211591601,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07441805334650976
2023-01-13,0.011993137030051906,0.06894976527443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10534141011591601,0.09513787341763366,0.08665152087227049,0.07986404431366752,0.07441814834650977
2023-01-16,0.011993148030051907,0.06894976527443555,0.06842190836258846,0.07575024709277714,0.0871813293030938,0.0851975795552347,0.10535562011591601,0.09513787341763366,0.08665152087227049,0.07985340331366751,0.07441360134650976
2023-01-17,0.011993148030051907,0.06894976527443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535615411591602,0.09513787341763366,0.08663994687227049,0.07985872331366752,0.07441852534650976
2023-01-18,0.011993148030051907,0.06894322427443556,0.06841540036258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535668911591602,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07441861934650977
2023-01-19,0.011993109030051907,0.06894649427443555,0.06841865436258845,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535722411591601,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07441871334650976
2023-01-27,0.011993137030051906,0.06894976527443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10534885211591602,0.09509332641763366,0.08665152087227049,0.07986404431366752,0.07441946834650977
2023-01-30,0.011993148030051907,0.06895630827443555,0.06842190836258846,0.07573847809277715,0.0871813293030938,0.0851975795552347,0.10536310411591601,0.09511240741763366,0.08665152087227049,0.07985340331366751,0.07441492134650976
2023-01-31,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07574240009277715,0.08718611030309381,0.0851975795552347,0.10536363911591601,0.09511877141763367,0.08663994687227049,0.07985872331366752,0.07441984534650976
2023-02-01,0.011993148030051907,0.06895958027443555,0.06841540036258846,0.07574632309277715,0.08718611030309381,0.0851975795552347,0.10536417311591602,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07441993934650977
2023-02-02,0.011993148030051907,0.06895958027443555,0.06841865436258845,0.07575024709277714,0.08718611030309381,0.0851975795552347,0.10536470811591601,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07442003434650976
2023-02-03,0.011993137030051906,0.06895958027443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10535257311591602,0.09513787341763366,0.08665152087227049,0.07986404431366752,0.07442012834650977
2023-02-06,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575024709277714,0.0871813293030938,0.0851975795552347,0.10536684711591601,0.09513787341763366,0.08665152087227049,0.07985340331366751,0.07441558034650976
2023-02-07,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10536738111591601,0.09513787341763366,0.08663994687227049,0.07985872331366752,0.07442050534650976
2023-02-08,0.011993148030051907,0.06895958027443555,0.06841540036258846,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10532350411591601,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07442060034650977
2023-02-09,0.011993148030051907,0.06895958027443555,0.06841865436258845,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10533037711591602,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07442069434650976
2023-02-10,0.011993137030051906,0.06895958027443555,0.06842190836258846,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10533725211591602,0.09513787341763366,0.08665152087227049,0.07986404431366752,0.07442078834650977
2023-02-13,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575024709277714,0.0871813293030938,0.0851975795552347,0.10535789011591601,0.09513787341763366,0.08665152087227049,0.07985340331366751,0.07441624034650976
2023-02-14,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10536477411591601,0.09513787341763366,0.08659948087227048,0.07985872331366752,0.07442116634650976
2023-02-15,0.011993148030051907,0.06895958027443555,0.06841540036258846,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10537165911591602,0.09512513641763365,0.08660525687227048,0.07986404431366752,0.07442126034650977
2023-02-16,0.011993148030051907,0.06895958027443555,0.06841865436258845,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10537219411591602,0.09513150441763366,0.08661103587227048,0.07986404431366752,0.07442135434650976
2023-02-17,0.011993137030051906,0.06895958027443555,0.06842190836258846,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10536001711591601,0.09513787341763366,0.08661681487227049,0.07986404431366752,0.07442144934650977
2023-02-20,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575024709277714,0.0871813293030938,0.0851975795552347,0.10537433311591601,0.09513787341763366,0.08663416187227048,0.07985340331366751,0.07441690034650976
2023-02-21,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10537486811591601,0.09513787341763366,0.08663994687227049,0.07985872331366752,0.07442182634650976
2023-02-22,0.011993148030051907,0.06895958027443555,0.06841540036258846,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10537540311591602,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07442192034650977
2023-02-23,0.011993148030051907,0.06895958027443555,0.06841865436258845,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10537593711591602,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07442201434650976
2023-02-24,0.011993137030051906,0.06895958027443555,0.06842190836258846,0.07575809609277714,0.08718611030309381,0.0851975795552347,0.10536374011591601,0.09513787341763366,0.08665152087227049,0.07986404431366752,0.07442210934650977
2023-02-27,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575024709277714,0.0871813293030938,0.0851975795552347,0.10537807711591601,0.09513787341763366,0.08665152087227049,0.07985340331366751,0.07441756034650976
2023-02-28,0.011993148030051907,0.06895958027443555,0.06842190836258846,0.07575417109277714,0.08718611030309381,0.0851975795552347,0.10537861211591601,0.09513787341763366,0.08663994687227049,0.07985872331366752,0.07442248634650976
2023-03-01,0.011993148030051907,0.06894322427443556,0.06840564236258846,0.07574632309277715,0.0871526673030938,0.08518812955523469,0.10537277311591602,0.09512513641763365,0.08664573287227048,0.07986404431366752,0.07441774834650977
2023-03-02,0.011993148030051907,0.06894649427443555,0.06840889436258846,0.07574632309277715,0.0871574423030938,0.0851786825552347,0.10536055411591601,0.09513150441763366,0.08665152087227049,0.07986404431366752,0.07441784334650976
2023-03-03,0.011993137030051906,0.06894976527443555,0.06841214736258847,0.07573847809277715,0.0871622173030938,0.08518340555523471,0.10536746311591601,0.09513787341763366,0.08665152087227049,0.07986404431366752,0.07441793734650977
2023-03-06,0.011993148030051907,0.06894976527443555,0.06840889436258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10537544011591601,0.09339058541763365,0.08500959987227048,0.07830507031366751,0.07295249634650976
2023-03-07,0.011993148030051907,0.06894976527443555,0.06841214736258847,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10537597311591601,0.09339058541763365,0.08499856687227049,0.07831015031366752,0.07295258834650976
2023-03-08,0.011993148030051907,0.06894322427443556,0.06841540036258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10537650711591601,0.09337846441763364,0.08500408287227049,0.07831523131366751,0.07295268034650976
2023-03-09,0.011993148030051907,0.06894649427443555,0.06841540036258846,0.07574632309277715,0.08497802530309381,0.0830256955552347,0.10536426711591601,0.09338452441763365,0.08500959987227048,0.07831523131366751,0.07295277234650976
2023-03-10,0.011993137030051906,0.06894976527443555,0.06841540036258846,0.07573847809277715,0.08498245830309381,0.0830300835552347,0.10537118611591602,0.09339058541763365,0.08500959987227048,0.07831523131366751,0.07295286434650976
2023-03-13,0.011993148030051907,0.06894976527443555,0.06840889436258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10351458611591602,0.09339058541763365,0.08500959987227048,0.07830507031366751,0.07295314134650976
2023-03-14,0.011993148030051907,0.06894976527443555,0.06841214736258847,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10351510511591601,0.09339058541763365,0.08499856687227049,0.07831015031366752,0.07295323334650976
2023-03-15,0.011993148030051907,0.06894322427443556,0.06841540036258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10351562511591601,0.09337846441763364,0.08500408287227049,0.07831523131366751,0.07295332534650976
2023-03-16,0.011993148030051907,0.06894649427443555,0.06841540036258846,0.07574632309277715,0.08497802530309381,0.0830256955552347,0.10350402311591601,0.09338452441763365,0.08500959987227048,0.07831523131366751,0.07295341734650976
2023-03-17,0.011993137030051906,0.06894976527443555,0.06841540036258846,0.07573847809277715,0.08498245830309381,0.0830300835552347,0.10351060211591602,0.09339058541763365,0.08500959987227048,0.07831523131366751,0.07295350934650977
2023-03-20,0.011993148030051907,0.06894976527443555,0.06840889436258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10351822311591602,0.09339058541763365,0.08500959987227048,0.07830507031366751,0.07295378534650976
2023-03-21,0.011993148030051907,0.06894976527443555,0.06841214736258847,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10351874211591601,0.09339058541763365,0.08499856687227049,0.07831015031366752,0.07295387734650977
2023-03-22,0.011993148030051907,0.06894322427443556,0.06841540036258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10351926211591601,0.09337846441763364,0.08500408287227049,0.07831523131366751,0.07295396934650976
2023-03-23,0.011993148030051907,0.06894649427443555,0.06841540036258846,0.07574632309277715,0.08497802530309381,0.0830256955552347,0.10350764011591601,0.09338452441763365,0.08500959987227048,0.07831523131366751,0.07295406134650977
2023-03-24,0.011993137030051906,0.06894976527443555,0.06841540036258846,0.07573847809277715,0.08498245830309381,0.0830300835552347,0.10351422911591601,0.09339058541763365,0.08500959987227048,0.07831523131366751,0.07295415334650976
2023-03-27,0.011993148030051907,0.06894976527443555,0.06840889436258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10352186011591602,0.09339058541763365,0.08500959987227048,0.07830507031366751,0.07295443034650977
2023-03-28,0.011993148030051907,0.06894976527443555,0.06841214736258847,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10352238011591601,0.09339058541763365,0.08499856687227049,0.07831015031366752,0.07295452234650976
2023-03-29,0.011993148030051907,0.06893341827443555,0.06841540036258846,0.07574632309277715,0.08498689230309381,0.0830344715552347,0.10352289911591601,0.09337846441763364,0.08500408287227049,0.07831523131366751,0.07295461434650977
2023-03-30,0.011993148030051907,0.06893668627443555,0.06841540036258846,0.07574632309277715,0.08497802530309381,0.0830218695552347,0.10351125711591601,0.09338452441763365,0.08500959987227048,0.07831523131366751,0.07295470634650976
2023-03-31,0.011993137030051906,0.06893995527443555,0.06841540036258846,0.07575024709277714,0.08498245830309381,0.0830262575552347,0.10351785611591602,0.09339058541763365,0.08500959987227048,0.07831523131366751,0.07295479834650977
2023-04-03,0.011993148030051907,0.06894976527443555,0.06840889436258846,0.07575024709277714,0.0849913273030938,0.0830356045552347,0.10352549811591602,0.09339058541763365,0.08500959987227048,0.07830507031366751,0.07295507434650976
