Date,3M,6M,9M,1Y,15M,18M,21M,2Y,27M,30M,33M,3Y
2024-06-03,0.0212119745423046,0.025309029161382737,0.02806930940222346,0.031132296220350787,0.03473473845501589,0.037559741046047423,0.04125428295975808,0.044167543144069815,0.048006791815845454,0.05139768980660259,0.05448400795076017,0.057644207086029936
2024-06-04,0.021215088542304597,0.025309029161382737,0.02806930940222346,0.031132296220350787,0.03477452945501589,0.037559741046047423,0.04125428295975808,0.044167543144069815,0.048006391815845456,0.05139768980660259,0.05455414895076017,0.057644207086029936
2024-06-05,0.021076762542304596,0.025309029161382737,0.02806930940222346,0.031132296220350787,0.03477490245501589,0.037559741046047423,0.04125428295975808,0.044167543144069815,0.048001913815845454,0.05139302280660259,0.05455414895076017,0.05764002108602993
2024-06-06,0.021215088542304597,0.02482113816138274,0.02806930940222346,0.031132296220350787,0.03476783845501589,0.03755824704604742,0.04125428295975808,0.044163060144069816,0.04799680081584545,0.05139156680660258,0.05454972695076017,0.057635892086029934
2024-06-07,0.0212088605423046,0.02469762516138274,0.02803076340222346,0.031125472220350784,0.03476840845501589,0.03755753304604742,0.04124969295975808,0.04415764814406981,0.048001042815845454,0.05139479580660258,0.05454592495076017,0.057635365086029934
2024-06-10,0.021215088542304597,0.024704026161382737,0.02803076340222346,0.031132296220350787,0.03477452945501589,0.037565195046047425,0.04125497195975808,0.044167543144069815,0.048006391815845456,0.05140138980660259,0.05455463695076017,0.057644207086029936
2024-06-11,0.021215088542304597,0.024704026161382737,0.02803076340222346,0.031132296220350787,0.03477452945501589,0.037565195046047425,0.04125497195975808,0.044167543144069815,0.048006391815845456,0.05140138980660259,0.05455463695076017,0.057644207086029936
2024-06-12,0.021215088542304597,0.024704026161382737,0.02803076340222346,0.031198858220350786,0.034851329455015886,0.03764253804604742,0.04125497195975808,0.044165645144069815,0.04799916281584546,0.05139390180660259,0.05455463695076017,0.057638607086029935
2024-06-13,0.021215088542304597,0.024704026161382737,0.02803076340222346,0.031198858220350786,0.03476783845501589,0.037636623046047424,0.04125497195975808,0.04416116814406981,0.04799680081584545,0.05138945780660258,0.05455021495076017,0.05763447608602994
2024-06-14,0.021347145542304602,0.02469762516138274,0.02803076340222346,0.031192016220350786,0.03476802945501589,0.03763485904604742,0.04124969295975808,0.044155744144069815,0.048000806815845454,0.051391972806602584,0.05454592495076017,0.057633940086029935
2024-06-17,0.021501606542304597,0.024948001161382738,0.028146397402223456,0.03141753022035079,0.03513851345501589,0.03800766304604743,0.04162206195975808,0.04456915814406981,0.04844719281584546,0.05176157580660259,0.05511977895076017,0.058317457086029936
2024-06-18,0.021501606542304597,0.024948001161382738,0.028146397402223456,0.03141753022035079,0.03510012245501589,0.03790133704604742,0.04129176595975807,0.04401307614406981,0.047886797815845455,0.051119112806602585,0.054481500950760174,0.057523179086029934
2024-06-19,0.021501606542304597,0.02457714716138274,0.02806930940222346,0.03135098322035079,0.03503293545501589,0.03782736804604743,0.04121542195975808,0.043936920144069816,0.04780553281584546,0.051040052806602586,0.05436530495076017,0.05741269808602994
2024-06-20,0.0213534105423046,0.024333127161382737,0.02799221640222346,0.03127492322035079,0.03494980945501589,0.03774628304604742,0.04113907295975808,0.043856625144069815,0.047724572815845454,0.05096034580660259,0.05429482495076017,0.05733275708602994
