Date,3M,6M,9M,1Y,15M,18M,21M,2Y,27M,30M,33M,3Y
2024-06-03,0.08113204024249884,0.07974675045386988,0.07782497373658939,0.07642157031887968,0.07596545648133111,0.07468430456214263,0.07454079658942331,0.07364469520240509,0.0741039535836874,0.07361003965177977,0.07285069862896047,0.07247865207623198
2024-06-04,0.08113515424249884,0.07974675045386988,0.07782497373658939,0.07642157031887968,0.07600524748133111,0.07468430456214263,0.07454079658942331,0.07364469520240509,0.0741035535836874,0.07361003965177977,0.07292083962896047,0.07247865207623198
2024-06-05,0.08099682824249885,0.07974675045386988,0.07782497373658939,0.07642157031887968,0.07600562048133111,0.07468430456214263,0.07454079658942331,0.07364469520240509,0.0740990755836874,0.07360537265177977,0.07292083962896047,0.07247446607623198
2024-06-06,0.08113515424249884,0.07925885945386987,0.07782497373658939,0.07642157031887968,0.07599855648133111,0.07468281056214263,0.07454079658942331,0.07364021220240509,0.07409396258368742,0.07360391665177976,0.07291641762896048,0.07247033707623199
2024-06-07,0.08112892624249884,0.07913534645386988,0.07778642773658939,0.07641474631887968,0.07599912648133111,0.07468209656214263,0.07453620658942331,0.07363480020240508,0.0740982045836874,0.07360714565177977,0.07291261562896047,0.07246981007623199
2024-06-10,0.08113515424249884,0.07914174745386987,0.07778642773658939,0.07642157031887968,0.07600524748133111,0.07468975856214263,0.0745414855894233,0.07364469520240509,0.0741035535836874,0.07361373965177977,0.07292132762896048,0.07247865207623198
2024-06-11,0.08113515424249884,0.07914174745386987,0.07778642773658939,0.07642157031887968,0.07600524748133111,0.07468975856214263,0.0745414855894233,0.07364469520240509,0.0741035535836874,0.07361373965177977,0.07292132762896048,0.07247865207623198
2024-06-12,0.08113515424249884,0.07914174745386987,0.07778642773658939,0.07648813231887969,0.07608204748133111,0.07476710156214263,0.0745414855894233,0.07364279720240509,0.07409632458368741,0.07360625165177977,0.07292132762896048,0.07247305207623198
2024-06-13,0.08113515424249884,0.07914174745386987,0.07778642773658939,0.07648813231887969,0.07599855648133111,0.07476118656214263,0.0745414855894233,0.07363832020240509,0.07409396258368742,0.07360180765177976,0.07291690562896047,0.07246892107623198
2024-06-14,0.08126721124249886,0.07913534645386988,0.07778642773658939,0.07648129031887968,0.07599874748133112,0.07475942256214263,0.07453620658942331,0.07363289620240508,0.07409796858368742,0.07360432265177977,0.07291261562896047,0.07246838507623199
2024-06-17,0.08142167224249885,0.07938572245386988,0.0779020617365894,0.07670680431887969,0.07636923148133111,0.07513222656214263,0.07490857558942332,0.07404631020240508,0.07454435458368741,0.07397392565177976,0.07348646962896048,0.07315190207623198
2024-06-18,0.08142167224249885,0.07938572245386988,0.0779020617365894,0.07670680431887969,0.07633084048133111,0.07502590056214263,0.07457827958942331,0.07349022820240508,0.0739839595836874,0.07333146265177977,0.07284819162896047,0.07235762407623197
2024-06-19,0.08142167224249885,0.07901486845386987,0.07782497373658939,0.07664025731887969,0.07626365348133111,0.07495193156214264,0.07450193558942331,0.07341407220240509,0.07390269458368741,0.07325240265177976,0.07273199562896047,0.07224714307623198
2024-06-20,0.08127347624249885,0.07877084845386988,0.07774788073658939,0.07656419731887969,0.07618052748133111,0.07487084656214263,0.0744255865894233,0.07333377720240508,0.0738217345836874,0.07317269565177976,0.07266151562896048,0.07216720207623198
2024-06-21,0.08126721124249886,0.07827654045386988,0.07774788073658939,0.07655733531887969,0.07618110348133111,0.07487358456214263,0.07442033358942332,0.07332834920240508,0.07382593558368741,0.07317818165177976,0.07265724362896048,0.07216663307623197
2024-06-24,0.08131299624249885,0.07852679845386988,0.0776804207365894,0.07648813231887969,0.07608156748133112,0.07477265656214263,0.07434906058942331,0.07327203920240508,0.07375583358368741,0.07311743765177976,0.07258963762896048,0.07209915507623199
2024-06-25,0.08131299624249885,0.07852679845386988,0.0776804207365894,0.07648813231887969,0.07608156748133112,0.07477265656214263,0.07434906058942331,0.07327203920240508,0.07375583358368741,0.07311743765177976,0.07258963762896048,0.07209915507623199
