Date,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,30Y
2026-08-18,0.05904219396711488,0.06004994780050336,0.0607486900083971,0.06632637410049975,0.06694841950660449,0.06847989733087273,0.07039168481636954,0.07162949640092693,0.07265980809321941
2026-08-17,0.059042193967056705,0.06004994780064491,0.06075210726422897,0.06642986845099101,0.0669604238051278,0.06853023555096449,0.07037005243803965,0.07161426671655198,0.07264785496882425
2026-08-14,0.059032830527163044,0.060050410196277944,0.0607524196665608,0.06631521269886002,0.0668801696289276,0.06819350975653694,0.07040942159576632,0.07170661597561566,0.07271163265274583
2026-08-13,0.05904219396705677,0.06004747836877684,0.06075232554943063,0.06643127420306526,0.06690122083445683,0.06816830598972662,0.07040324172172857,0.07170179846564412,0.07270806716306571
2026-08-12,0.05904219396705677,0.06004500299793842,0.06075083664469072,0.06628403551864866,0.0668282073038823,0.06819113374732011,0.07041922076437021,0.07171384130250989,0.07271687289330402
2026-08-11,0.058929067529287886,0.059936885862222976,0.06063565248408362,0.06628680415950296,0.06683890837498704,0.06813715309263375,0.07043831043460191,0.07172913095926797,0.0727286465527147
2026-08-10,0.05892906752928744,0.059936885862222344,0.060639057373739626,0.06628473172839167,0.06680510062010843,0.0681164646321637,0.0704472467726188,0.0717377655143022,0.07273314646795903
2026-08-07,0.058919739584262325,0.059937346270067,0.06063936843992169,0.06618064180795553,0.06679163212627746,0.06811546535775378,0.07045799074304064,0.07174447866099587,0.0727377830858341
2026-08-06,0.05892906752928747,0.05993442554928574,0.0606392748672453,0.06614891969487503,0.06671463872567002,0.06809171509725308,0.07047579052098754,0.07168616713943937,0.07266023454179915
2026-08-05,0.058844214301750075,0.0598568795302748,0.0605525959267565,0.06613797118517235,0.06664699883353821,0.06805936684587902,0.07049906414443217,0.07163171480664825,0.07261075858961195
2026-08-04,0.05884421430174985,0.059861794711002975,0.06055046096144638,0.06618030789371859,0.06664280560219822,0.06810568611545885,0.0704851566875204,0.07162131665920751,0.07260478061143422
2026-08-03,0.05884421430174985,0.059861794711002975,0.060553855851583425,0.06612547549380629,0.0665578486267256,0.06809648348800774,0.07050220629716338,0.0716362384232867,0.07261364115650631
2026-07-31,0.058448388853471776,0.05946610881183874,0.06016818403628169,0.06614053621598853,0.06656953548552563,0.06812600200352052,0.07058062022468672,0.07163215722472768,0.07261082488264624
2026-07-30,0.05845756957156856,0.05946323413593999,0.06016809271015603,0.06618272265354153,0.06656420021323316,0.06814783275246848,0.07051521771283063,0.07164468389166749,0.07261922900874436
2026-07-29,0.05845756957156867,0.05946080582286215,0.060166631541529576,0.06614103653309787,0.06660483118982971,0.06810906412866845,0.07052250757395195,0.07164991963412257,0.07262332058636928
2026-07-28,0.05845756957156867,0.05946565662019174,0.0601645249043239,0.0661094825753725,0.06657420856700615,0.06810369063987869,0.0705297933309962,0.07165598287960374,0.07262871003719423
2026-07-27,0.05845756957156867,0.05946565662019174,0.06016787849305,0.06612851642195015,0.06657220721797504,0.06810154350365526,0.07052879555987682,0.07165689917433193,0.07262789852181986
2026-07-24,0.0584483888534401,0.05946610881180483,0.05999779123857712,0.06609960384052183,0.06659475402373023,0.06807279964570431,0.07060082148956573,0.07164781725819859,0.07262163132296948
2026-07-23,0.058457569571568654,0.05946323413593999,0.05999770019504132,0.06612066756354561,0.06658024299018718,0.06812240030491114,0.07058961712998606,0.07163913160896049,0.0726153979463637
2026-07-22,0.058457569571568654,0.05946080582286206,0.05999625627776733,0.0661529034514168,0.06659077627334453,0.06809361438450147,0.07059241202373023,0.07164086791594335,0.07261707138343097
2026-07-21,0.058297209610279024,0.059149928145864686,0.05968001489658891,0.0661555228263507,0.06660743287821325,0.06812768056169405,0.07060441815328213,0.07165057647019199,0.07262497172421666
2026-07-20,0.05794810195420175,0.058869017961867234,0.05957213790696889,0.06615429841762302,0.06659170998235321,0.0680706165649786,0.07063400476554016,0.07167523119634907,0.0726405491771349
2026-07-17,0.057939079028426564,0.05886944614197412,0.05957242726012988,0.06613461399651689,0.0666034759599973,0.06810818384955342,0.07066912930556439,0.07165327631929407,0.07262539847425525
2026-07-16,0.0577876602673283,0.05879375957360788,0.05949863226498188,0.06622912865222419,0.06661235064968268,0.06806884234710223,0.0706326834413759,0.07143837922489377,0.07246119979570134
2026-07-15,0.05778766026732819,0.058791384639118344,0.05949720258892521,0.06613453967133184,0.06660183893409598,0.0680539373572358,0.0705874836710025,0.07146608104383761,0.07248079541040778
2026-07-14,0.05778766026732819,0.05879612880435581,0.05949514128310703,0.06613469563184808,0.0666019515299008,0.06802932479354745,0.07059276677215509,0.07139862100947107,0.0725213262158119
2026-07-13,0.05778766026732819,0.05879612880435581,0.05949842263884564,0.06613255107246681,0.06660212238228677,0.06802873646288875,0.07059287225321183,0.07140039959445758,0.07252114409754566
2026-07-10,0.05777868675588442,0.05879656951129366,0.05949872046188198,0.06613401733294179,0.06657779398822801,0.068032290312127,0.07059531473360553,0.07140063587815161,0.07252130780927922
2026-07-09,0.05778766026732825,0.058793759573607926,0.05949863226498186,0.06613395766374944,0.06657671463462328,0.06802017514637088,0.07048280232072181,0.070991721454918,0.07235650033407616
2026-07-08,0.05778766026732825,0.05879138463911834,0.05949720258892522,0.06606052971176389,0.06653010256344054,0.06805768821201413,0.07060168387759988,0.07140510624858913,0.07252465031806864
2026-07-07,0.05778766026732825,0.05879612880435469,0.05949514128310683,0.0660395387422158,0.06652103315873541,0.06806083946411828,0.07060344994939521,0.07140685065441879,0.07252703001870875
2026-07-06,0.05778766026732825,0.05879612880435581,0.05949842263884562,0.06603740725659285,0.06652119952006444,0.06803554811859601,0.07058034280630747,0.07142222518383992,0.07253626639141632
2026-07-03,0.05777868675588275,0.058796569511293764,0.05949872046188208,0.06603886844032804,0.06651951993996315,0.06802370943847717,0.0705834741892943,0.0714229881565158,0.07253679503939507
2026-07-02,0.0577876602673283,0.058793759573607905,0.05949863226498189,0.06603880887193674,0.06651844419652093,0.06806100099719345,0.07060402162559569,0.07140734420704296,0.07252572519217168
2026-07-01,0.05778766026732819,0.0587913846391184,0.05949720258892521,0.06608167404403231,0.06655059781214566,0.06804073907905638,0.07060127875657046,0.07140479416173237,0.07252443409305483
2026-06-30,0.05778766026732819,0.05879612880435577,0.059495141283107095,0.06605011063310764,0.06649733597890793,0.06801372646753147,0.07054418863229842,0.07136796807316764,0.07253697870328867
2026-06-29,0.05774990554090402,0.058758395567156625,0.05946069347150661,0.0659995152056512,0.06640418813376724,0.06808244694505655,0.0706481503174008,0.07103509213071514,0.07220327444568225
2026-06-26,0.05774094363817573,0.05875883563340166,0.059460990863843814,0.06599040435349275,0.06640358383305672,0.06804666424173839,0.07058522562401165,0.07106347448631872,0.07222293467965091
2026-06-25,0.05758943204936514,0.05851791199700306,0.05934380458364137,0.06593434401122351,0.06641164279442305,0.06807561285053298,0.07062300533744999,0.07106111206307354,0.07222107837813113
2026-06-24,0.05758943204936425,0.05851556180612351,0.05934236831389255,0.06593493006859194,0.06641412701854205,0.06806300655576507,0.07059675826936225,0.07107184339503278,0.07222896424093536
2026-06-23,0.05758943204936425,0.05852025652644042,0.059340330890280374,0.06593511067852638,0.06641425744186577,0.06803838785430068,0.07054423800537651,0.07109452335661068,0.0722458048127143
