Date,3M,6M,9M,1Y,15M,18M,21M,2Y,27M,30M,33M,3Y
2024-06-03,0.015720169726200876,0.017028560903056766,0.017053353004366813,0.017479889226200876,0.018458072955458517,0.01882183212663755,0.02008624467205241,0.020737577931877735,0.022147836854585157,0.023130904919213977,0.02358963358078603,0.02455790278951965
2024-06-04,0.015723283726200875,0.017028560903056766,0.017053353004366813,0.017479889226200876,0.01849786395545852,0.01882183212663755,0.02008624467205241,0.020737577931877735,0.022147436854585152,0.023130904919213977,0.023659774580786025,0.02455790278951965
2024-06-05,0.015584957726200874,0.017028560903056766,0.017053353004366813,0.017479889226200876,0.01849823695545852,0.01882183212663755,0.02008624467205241,0.020737577931877735,0.02214295885458515,0.023126237919213977,0.023659774580786025,0.024553716789519647
2024-06-06,0.015723283726200875,0.01654066990305677,0.017053353004366813,0.017479889226200876,0.018491172955458518,0.018820338126637547,0.02008624467205241,0.020733094931877735,0.022137845854585156,0.023124781919213973,0.023655352580786028,0.02454958778951965
2024-06-07,0.015717055726200878,0.01641715690305677,0.017014807004366812,0.017473065226200873,0.018491742955458516,0.018819624126637548,0.02008165467205241,0.020727682931877732,0.02214208785458515,0.023128010919213973,0.023651550580786024,0.02454906078951965
2024-06-10,0.015723283726200875,0.016423557903056767,0.017014807004366812,0.017479889226200876,0.01849786395545852,0.018827286126637546,0.020086933672052408,0.020737577931877735,0.022147436854585152,0.02313460491921398,0.023660262580786025,0.02455790278951965
2024-06-11,0.015723283726200875,0.016423557903056767,0.017014807004366812,0.017479889226200876,0.01849786395545852,0.018827286126637546,0.020086933672052408,0.020737577931877735,0.022147436854585152,0.02313460491921398,0.023660262580786025,0.02455790278951965
2024-06-12,0.015723283726200875,0.016423557903056767,0.017014807004366812,0.017546451226200875,0.018574663955458516,0.018904629126637547,0.020086933672052408,0.020735679931877735,0.022140207854585155,0.02312711691921398,0.023660262580786025,0.02455230278951965
2024-06-13,0.015723283726200875,0.016423557903056767,0.017014807004366812,0.017546451226200875,0.018491172955458518,0.01889871412663755,0.020086933672052408,0.020731202931877732,0.022137845854585156,0.023122672919213973,0.023655840580786028,0.02454817178951965
2024-06-14,0.01585534072620088,0.01641715690305677,0.017014807004366812,0.017539609226200875,0.01849136395545852,0.01889695012663755,0.02008165467205241,0.020725778931877735,0.022141851854585157,0.023125187919213974,0.023651550580786024,0.02454763578951965
2024-06-17,0.016009801726200874,0.016667532903056767,0.01713044100436681,0.017765123226200878,0.01886184795545852,0.019269754126637548,0.02045402367205241,0.02113919293187773,0.022588237854585157,0.023494790919213977,0.02422540458078603,0.02523115278951965
2024-06-18,0.016009801726200874,0.016667532903056767,0.01713044100436681,0.017765123226200878,0.01882345695545852,0.01916342812663755,0.020123727672052408,0.02058311093187773,0.02202784285458515,0.022852327919213974,0.02358712658078603,0.02443687478951965
2024-06-19,0.016009801726200874,0.01629667890305677,0.017053353004366813,0.017698576226200878,0.018756269955458517,0.01908945912663755,0.02004738367205241,0.020506954931877736,0.021946577854585154,0.022773267919213976,0.023470930580786024,0.024326393789519653
2024-06-20,0.015861605726200878,0.016052658903056766,0.016976260004366812,0.017622516226200875,0.01867314395545852,0.01900837412663755,0.019971034672052405,0.020426659931877734,0.021865617854585156,0.022693560919213977,0.023400450580786027,0.024246452789519653
2024-06-21,0.01585534072620088,0.015558350903056767,0.016976260004366812,0.01761565422620088,0.018673719955458516,0.01901111212663755,0.01996578167205241,0.020421231931877733,0.021869818854585152,0.022699046919213976,0.023396178580786027,0.024245883789519647
2024-06-24,0.01590112572620088,0.01580860890305677,0.016908800004366814,0.017546451226200875,0.01857418395545852,0.01891018412663755,0.019894508672052405,0.02036492193187773,0.021799716854585156,0.022638302919213975,0.02332857258078603,0.02417840578951965
2024-06-25,0.01590112572620088,0.01580860890305677,0.016908800004366814,0.017546451226200875,0.01857418395545852,0.01891018412663755,0.019894508672052405,0.02036492193187773,0.021799716854585156,0.022638302919213975,0.02332857258078603,0.02417840578951965
2024-06-26,0.015713403726200878,0.016482114903056767,0.016908800004366814,0.017546451226200875,0.018574690955458516,0.018904101126637547,0.019894508672052405,0.02036492193187773,0.02179540485458515,0.022629666919213975,0.02332857258078603,0.02417428278951965
2024-06-27,0.015930764726200877,0.016638257903056772,0.017207525004366814,0.017622516226200875,0.01856739495545852,0.01889678212663755,0.019889194672052406,0.02035838093187773,0.02179015585458515,0.02262428191921398,0.02332045258078603,0.024168592789519647
