Date,LB_G2_3M,LB_G2_6M,LB_G2_9M,LB_G2_1Y,LB_G2_15M,LB_G2_18M,LB_G2_21M,LB_G2_2Y,LB_G2_27M,LB_G2_30M,LB_G2_33M,LB_G2_3Y,LB_G2_5Y
2025-10-28,0.057087,0.057906,0.056998,0.053298,0.054205,0.054724,0.054912,0.055353,0.05585,0.056346,0.056937,0.057415,0.060021
2025-10-29,0.056949,0.057906,0.056998,0.053298,0.054206,0.054724,0.054912,0.055353,0.055846,0.056342,0.056933,0.057417,0.060025
2025-10-30,0.056496,0.057771,0.058932,0.054312,0.055004,0.055379,0.055555,0.055924,0.056268,0.056849,0.057196,0.0576,0.060222
2025-10-31,0.056487,0.057776,0.058453,0.054749,0.055004,0.055379,0.055559,0.055905,0.056271,0.056849,0.057197,0.057588,0.060214
2025-11-03,0.056496,0.057789,0.058693,0.055116,0.055461,0.055831,0.055928,0.056391,0.056675,0.057257,0.057565,0.057651,0.060276
2025-11-04,0.056496,0.058037,0.058932,0.055258,0.055528,0.055909,0.056001,0.056455,0.056752,0.057334,0.057639,0.057642,0.060272
2025-11-05,0.056693,0.058037,0.05941,0.055476,0.055681,0.056054,0.056137,0.056605,0.05689,0.057398,0.057774,0.057703,0.060339
2025-11-06,0.056693,0.057065,0.05941,0.05764,0.055893,0.056284,0.05636,0.056761,0.057103,0.05762,0.057996,0.057878,0.060572
2025-11-07,0.056487,0.058523,0.05941,0.055364,0.055598,0.055972,0.056054,0.056519,0.056744,0.057287,0.057624,0.057631,0.06029
2025-11-10,0.056496,0.059003,0.059888,0.058263,0.056007,0.056379,0.05639,0.056854,0.057149,0.057646,0.05811,0.058067,0.060558
2025-11-11,0.057087,0.059251,0.059171,0.059017,0.056082,0.056447,0.05648,0.05691,0.057224,0.057723,0.058196,0.058116,0.060656
2025-11-12,0.057876,0.059494,0.059334,0.059017,0.056079,0.056444,0.056477,0.057065,0.057297,0.057831,0.0583,0.058192,0.060735
2025-11-13,0.05824,0.058474,0.059334,0.058782,0.055994,0.056387,0.0564,0.05699,0.057215,0.057766,0.058235,0.058115,0.06068
2025-11-14,0.058848,0.058474,0.059334,0.058772,0.056199,0.056608,0.056772,0.057352,0.057734,0.058215,0.058595,0.058407,0.060973
2025-11-17,0.059236,0.05811,0.059334,0.05831,0.056208,0.056609,0.056777,0.057377,0.05774,0.058218,0.058601,0.058426,0.061011
2025-11-18,0.058966,0.058076,0.059209,0.058659,0.056172,0.056574,0.056741,0.057367,0.057743,0.058221,0.058604,0.058726,0.06131
2025-11-19,0.05897,0.058076,0.059209,0.058659,0.056174,0.056574,0.056741,0.057367,0.05774,0.058221,0.0586,0.058728,0.061314
2025-11-20,0.059113,0.058076,0.059209,0.058659,0.056168,0.056574,0.056741,0.057363,0.057735,0.058217,0.058602,0.058723,0.060988
2025-11-21,0.059827,0.058523,0.059726,0.058772,0.05684,0.057311,0.057616,0.058177,0.058544,0.059061,0.059434,0.059606,0.061825
2025-11-24,0.060536,0.058751,0.059869,0.059253,0.057066,0.05745,0.057764,0.058321,0.058699,0.059213,0.059593,0.05976,0.061972
2025-11-25,0.061383,0.059426,0.060462,0.060195,0.057579,0.057822,0.058275,0.058671,0.059132,0.059653,0.059944,0.060333,0.062548
2025-11-26,0.06222,0.059571,0.060644,0.060308,0.057797,0.058042,0.058349,0.058706,0.059158,0.059644,0.059934,0.060331,0.06255
2025-11-27,0.061767,0.059571,0.060644,0.060026,0.05779,0.058042,0.058349,0.05871,0.059152,0.059639,0.059936,0.060332,0.062551
2025-11-28,0.062288,0.059571,0.060644,0.060298,0.058008,0.058263,0.058565,0.058918,0.059374,0.059782,0.060002,0.060394,0.062618
2025-12-01,0.06382,0.060537,0.063215,0.058895,0.058742,0.059061,0.059332,0.059721,0.06029,0.060629,0.060894,0.061134,0.063292
2025-12-02,0.064652,0.062816,0.064173,0.060487,0.060277,0.060672,0.061094,0.06139,0.061748,0.062147,0.062342,0.062568,0.064724
2025-12-03,0.065961,0.06363,0.064951,0.060854,0.061083,0.06147,0.061826,0.062116,0.062698,0.063026,0.063302,0.063603,0.0657
2025-12-04,0.065823,0.06363,0.065189,0.063965,0.06413,0.064542,0.064901,0.065112,0.06572,0.066073,0.066351,0.0666,0.068693
2025-12-05,0.066246,0.063707,0.065177,0.064437,0.06457,0.065064,0.065353,0.065548,0.066161,0.066583,0.066872,0.06712,0.061822
2025-12-08,0.067499,0.064414,0.064836,0.065095,0.065513,0.06587,0.066184,0.066363,0.066917,0.067277,0.06766,0.067892,0.062518
2025-12-09,0.068095,0.064753,0.065074,0.065563,0.066026,0.066383,0.066632,0.066715,0.06728,0.067629,0.06802,0.068009,0.062645
2025-12-10,0.067928,0.065237,0.065312,0.065526,0.066027,0.066378,0.066627,0.066717,0.06728,0.06762,0.068019,0.068012,0.06265
2025-12-11,0.068488,0.065383,0.065903,0.065666,0.066177,0.06652,0.066751,0.066861,0.067414,0.067774,0.068147,0.068146,0.062891
2025-12-12,0.068488,0.065383,0.065891,0.065654,0.066177,0.066511,0.066744,0.066852,0.067417,0.067767,0.068145,0.068142,0.062889
2025-12-15,0.068344,0.065383,0.065903,0.065666,0.066175,0.06652,0.066758,0.066934,0.067498,0.067846,0.068236,0.068312,0.063127
2025-12-16,0.06779,0.065082,0.065665,0.065385,0.066103,0.066303,0.066542,0.066876,0.067425,0.067788,0.068164,0.068237,0.063197
2025-12-17,0.068066,0.06516,0.065665,0.065316,0.066042,0.066241,0.066481,0.066808,0.067364,0.067712,0.068106,0.068181,0.070293
2025-12-18,0.068066,0.06516,0.065665,0.064851,0.065637,0.065833,0.066062,0.066404,0.066956,0.06731,0.067693,0.067777,0.069808
2025-12-19,0.068351,0.065305,0.066129,0.06498,0.065779,0.065966,0.06619,0.066546,0.0671,0.067454,0.067827,0.067913,0.069977
2025-12-22,0.069042,0.066166,0.067453,0.073715,0.074515,0.074797,0.075135,0.075085,0.075782,0.076271,0.076759,0.07661,0.078665
2025-12-23,0.070179,0.066466,0.067691,0.074077,0.074655,0.074936,0.075273,0.075225,0.075922,0.076489,0.07697,0.076817,0.078951
2025-12-24,0.070739,0.066244,0.067928,0.0737,0.074638,0.074924,0.075261,0.075224,0.075827,0.07632,0.076645,0.076664,0.078803
2025-12-25,0.070219,0.066911,0.068403,0.074564,0.075008,0.075363,0.075681,0.075626,0.076264,0.076752,0.077065,0.077072,0.079219
2025-12-26,0.07014,0.066834,0.068628,0.073899,0.075074,0.075352,0.075668,0.07564,0.076187,0.076665,0.076989,0.077014,0.079244
2025-12-29,0.070379,0.066834,0.067985,0.073661,0.074596,0.074875,0.075209,0.075175,0.075787,0.076273,0.076607,0.076628,0.078875
2025-12-30,0.070386,0.066834,0.067985,0.073661,0.074599,0.074875,0.075209,0.075175,0.075788,0.076273,0.076601,0.076623,0.078873
2025-12-31,0.070877,0.06684,0.067041,0.073661,0.074597,0.074875,0.075235,0.075175,0.075787,0.076272,0.076617,0.076625,0.078965
2026-01-05,0.070507,0.069144,0.068961,0.075582,0.076254,0.07689,0.077253,0.077143,0.077628,0.078021,0.078213,0.078123,0.08013
2026-01-06,0.069531,0.068928,0.06878,0.075304,0.07612,0.076678,0.077113,0.077077,0.077414,0.077878,0.078064,0.077979,0.079989
2026-01-07,0.069531,0.068696,0.06878,0.074641,0.075447,0.076001,0.076504,0.076493,0.076902,0.077365,0.077685,0.077778,0.080481
2026-01-08,0.068911,0.068629,0.068704,0.074493,0.075308,0.075859,0.076362,0.076346,0.076746,0.077217,0.077548,0.07747,0.081181
2026-01-09,0.068174,0.068407,0.068486,0.073515,0.074333,0.074873,0.07536,0.075372,0.07578,0.076244,0.076558,0.076503,0.080565
2026-01-10,0.068174,0.068407,0.068473,0.073522,0.074319,0.074861,0.075353,0.075383,0.07577,0.076235,0.076556,0.076513,0.080571
2026-01-12,0.068295,0.0684,0.069654,0.073529,0.074329,0.074868,0.075341,0.075391,0.075782,0.076245,0.076551,0.076519,0.080863
2026-01-13,0.068302,0.068407,0.069967,0.073529,0.074332,0.074873,0.075333,0.075391,0.075784,0.076248,0.076546,0.076513,0.080948
2026-01-14,0.069285,0.068474,0.07029,0.073529,0.074328,0.074872,0.075325,0.075391,0.075782,0.076247,0.076534,0.076516,0.081392
2026-01-15,0.069157,0.068184,0.070603,0.073678,0.07447,0.075019,0.075384,0.075445,0.075768,0.076236,0.076529,0.076501,0.081042
2026-01-16,0.069157,0.068184,0.069654,0.073663,0.07447,0.075019,0.075398,0.075434,0.075772,0.076239,0.076536,0.076495,0.08122
2026-01-19,0.069278,0.0684,0.069967,0.073892,0.074684,0.07524,0.075554,0.075676,0.075989,0.076296,0.076684,0.076573,0.081746
2026-01-20,0.068488,0.068107,0.069967,0.073817,0.07469,0.075249,0.075554,0.075679,0.075992,0.076302,0.076684,0.07657,0.081416
2026-01-21,0.068066,0.068068,0.069492,0.073715,0.074588,0.075135,0.075451,0.075567,0.07589,0.076199,0.076582,0.076461,0.081183
2026-01-22,0.068066,0.067991,0.069492,0.073715,0.074512,0.075059,0.075374,0.075482,0.075808,0.076117,0.076509,0.076387,0.081167
2026-01-23,0.068911,0.067991,0.069492,0.073626,0.074509,0.075059,0.075364,0.075474,0.07581,0.07612,0.076501,0.076384,0.081197
2026-01-26,0.069321,0.069608,0.069815,0.073641,0.074502,0.075034,0.075366,0.075493,0.07581,0.076108,0.076507,0.0764,0.081251
2026-01-27,0.069396,0.068291,0.069815,0.073715,0.074504,0.075056,0.075366,0.07549,0.075811,0.076122,0.076507,0.076392,0.081217
2026-01-28,0.069894,0.068513,0.069815,0.074068,0.074873,0.075491,0.075664,0.075698,0.07602,0.076326,0.076645,0.076524,0.081283
2026-01-29,0.070386,0.068513,0.069815,0.074105,0.074937,0.075567,0.07574,0.075766,0.076087,0.076395,0.076714,0.076592,0.081237
2026-01-30,0.070526,0.068513,0.069815,0.07409,0.074925,0.075567,0.07573,0.075754,0.076084,0.076398,0.076706,0.076587,0.081276
2026-02-02,0.071853,0.068951,0.070128,0.075655,0.075208,0.075776,0.075953,0.075857,0.076213,0.076533,0.076861,0.076624,0.081527
2026-02-03,0.076769,0.070146,0.071238,0.075033,0.076396,0.076832,0.077001,0.076961,0.077252,0.077582,0.077894,0.0777,0.082596
2026-02-04,0.074813,0.070184,0.071238,0.074801,0.076331,0.076832,0.077001,0.07697,0.07733,0.077651,0.078047,0.07786,0.082946
2026-02-05,0.075403,0.070039,0.071077,0.074801,0.076225,0.076719,0.07689,0.076847,0.077226,0.077541,0.07794,0.077748,0.082925
2026-02-06,0.077169,0.070629,0.07139,0.074786,0.076435,0.076931,0.077236,0.077211,0.077654,0.077984,0.078445,0.078334,0.083548
2026-02-09,0.076957,0.07011,0.071712,0.074801,0.076347,0.076866,0.077094,0.077086,0.07743,0.077765,0.07823,0.078057,0.083784
2026-02-10,0.076769,0.070117,0.071712,0.075033,0.076358,0.076871,0.077094,0.077077,0.077439,0.077768,0.07823,0.078045,0.083822
2026-02-11,0.074813,0.069895,0.070764,0.075033,0.076228,0.076721,0.076974,0.076923,0.077305,0.077629,0.078087,0.077896,0.083678
2026-02-12,0.073242,0.069895,0.070764,0.075033,0.076233,0.076721,0.076974,0.076914,0.077308,0.077622,0.07809,0.077888,0.083749
2026-02-13,0.073242,0.069895,0.070764,0.075018,0.076233,0.076721,0.076964,0.076903,0.077301,0.077625,0.078082,0.077883,0.083703
2026-02-23,0.073227,0.071828,0.070128,0.075339,0.076286,0.076767,0.077058,0.076987,0.077363,0.077676,0.078181,0.077967,0.083773
2026-02-24,0.072842,0.071835,0.070128,0.075339,0.076232,0.076696,0.076991,0.07691,0.077308,0.077614,0.078104,0.077885,0.083633
2026-02-25,0.072849,0.071835,0.070271,0.075339,0.076235,0.076696,0.076987,0.07691,0.077309,0.077614,0.078095,0.077888,0.083598
2026-02-26,0.073635,0.071835,0.070271,0.075339,0.076298,0.076772,0.077054,0.076979,0.077373,0.077672,0.078175,0.077956,0.083755
2026-02-27,0.074322,0.071903,0.070271,0.075324,0.076295,0.076771,0.077044,0.076967,0.077364,0.077675,0.078166,0.07795,0.083752
2026-03-02,0.075772,0.073533,0.071357,0.075655,0.077022,0.077476,0.077838,0.077934,0.078171,0.078538,0.078877,0.078518,0.084931
2026-03-03,0.075772,0.073694,0.071499,0.076266,0.077314,0.077841,0.078055,0.078131,0.078375,0.078753,0.078946,0.078714,0.084859
2026-03-04,0.075772,0.073742,0.072484,0.077211,0.077389,0.077979,0.078163,0.078229,0.078522,0.078963,0.079063,0.078833,0.084994
2026-03-05,0.075448,0.073564,0.07247,0.077424,0.077517,0.078196,0.078385,0.078523,0.078808,0.07926,0.079437,0.0792,0.085477
2026-03-06,0.075433,0.073571,0.071843,0.077408,0.077517,0.078208,0.078413,0.07851,0.078812,0.07927,0.079458,0.079195,0.085473
2026-03-09,0.075772,0.073896,0.072797,0.077489,0.077605,0.078275,0.078462,0.078601,0.078897,0.079328,0.079506,0.07928,0.085469
2026-03-10,0.075772,0.073742,0.072484,0.077489,0.077605,0.078278,0.078471,0.078601,0.078889,0.079333,0.079515,0.079274,0.085436
2026-03-11,0.075772,0.073896,0.072484,0.077702,0.077822,0.078491,0.07868,0.078806,0.079108,0.079538,0.079724,0.079478,0.085693
2026-03-12,0.075772,0.074363,0.072782,0.077702,0.077807,0.07848,0.078664,0.07881,0.079097,0.079534,0.079716,0.079487,0.086957
2026-03-13,0.075756,0.074371,0.07279,0.077759,0.077883,0.078492,0.078676,0.078794,0.079097,0.079545,0.079726,0.079479,0.086952
2026-03-16,0.075772,0.074378,0.073118,0.07785,0.077963,0.078564,0.078751,0.078808,0.079105,0.079537,0.079714,0.079489,0.087097
2026-03-17,0.075448,0.074378,0.073118,0.07785,0.077964,0.078564,0.078751,0.078808,0.079098,0.079541,0.079718,0.079483,0.08672
2026-03-18,0.075772,0.074378,0.073118,0.07785,0.077963,0.078551,0.07874,0.0788,0.079101,0.079531,0.079709,0.079474,0.086764
2026-03-19,0.075772,0.074363,0.073416,0.078062,0.078164,0.078765,0.078944,0.079093,0.079383,0.079678,0.079849,0.079611,0.086818
2026-03-20,0.075756,0.074371,0.073424,0.078046,0.078165,0.078777,0.078957,0.079081,0.079387,0.079688,0.079859,0.079605,0.08676
2026-03-23,0.075772,0.074378,0.073431,0.078062,0.078179,0.078782,0.078963,0.079098,0.079398,0.079684,0.079857,0.079617,0.086789
2026-03-24,0.075772,0.074946,0.074065,0.078599,0.078584,0.079183,0.079349,0.07948,0.079781,0.080077,0.080247,0.080005,0.087099
2026-03-25,0.075772,0.0751,0.074377,0.078811,0.0788,0.079387,0.07955,0.079683,0.08,0.080282,0.08045,0.080128,0.087278
2026-03-26,0.075772,0.075085,0.074362,0.078663,0.078785,0.079382,0.079542,0.079694,0.079989,0.080283,0.080447,0.080141,0.087396
2026-03-27,0.07608,0.075901,0.074681,0.079432,0.079648,0.080295,0.080255,0.080312,0.080625,0.080921,0.081103,0.080929,0.088111
2026-03-30,0.076262,0.07639,0.074065,0.079661,0.079813,0.080437,0.080423,0.080474,0.080785,0.081064,0.081263,0.081076,0.088245
2026-03-31,0.07627,0.077033,0.074065,0.08016,0.080458,0.081017,0.081238,0.081194,0.081504,0.081788,0.08199,0.081787,0.08893
2026-04-01,0.07681,0.076995,0.075086,0.080833,0.08161,0.081891,0.082299,0.082405,0.082785,0.083189,0.083438,0.083232,0.090337
2026-04-02,0.07681,0.077187,0.074362,0.08016,0.080812,0.081295,0.081717,0.081631,0.081999,0.082367,0.082553,0.082384,0.089562
2026-04-03,,,,,,,,,,,,,
2026-04-06,0.07681,0.077091,0.075086,0.080547,0.081319,0.081671,0.082091,0.082062,0.082438,0.082818,0.083067,0.082885,0.089963
2026-04-07,0.07681,0.076995,0.075086,0.080833,0.08161,0.081891,0.082311,0.082415,0.082794,0.083184,0.083448,0.083241,0.090368
2026-04-08,0.07681,0.076995,0.075086,0.080833,0.08161,0.081891,0.082299,0.082405,0.082785,0.083189,0.083438,0.083232,0.090326
2026-04-09,0.07681,0.076706,0.07507,0.080833,0.081535,0.081805,0.08207,0.082189,0.082569,0.083026,0.083288,0.083103,0.090271
2026-04-10,0.077496,0.076305,0.075078,0.081102,0.081769,0.082062,0.082304,0.082384,0.082846,0.083323,0.083597,0.083377,0.09059
2026-04-13,0.077496,0.075551,0.075558,0.081119,0.081785,0.082092,0.082298,0.082402,0.082862,0.083344,0.083585,0.08339,0.0905
2026-04-14,0.077398,0.075551,0.075558,0.081257,0.081926,0.082244,0.082442,0.08255,0.083002,0.083486,0.083731,0.083531,0.090669
2026-04-15,0.076516,0.075166,0.075558,0.081119,0.081864,0.082097,0.082363,0.082393,0.08292,0.083343,0.083655,0.083374,0.0905
2026-04-16,0.075632,0.075166,0.075543,0.081045,0.081793,0.082083,0.082277,0.082401,0.082862,0.083333,0.083576,0.083385,0.090401
2026-04-17,0.075632,0.07515,0.07555,0.081028,0.081776,0.082079,0.082291,0.082387,0.08285,0.083333,0.083588,0.083379,0.090527
2026-04-20,0.075632,0.075166,0.075558,0.081045,0.081793,0.082097,0.082298,0.082405,0.082867,0.083347,0.083585,0.083392,0.090092
2026-04-21,0.076123,0.074588,0.075558,0.081045,0.081791,0.082105,0.082298,0.082405,0.082866,0.083344,0.083589,0.083385,0.090468
2026-04-22,0.076231,0.074954,0.075558,0.081045,0.08179,0.0821,0.082286,0.082396,0.082856,0.083345,0.083579,0.083376,0.089963
2026-04-23,0.076309,0.074954,0.075543,0.081008,0.081753,0.082048,0.082239,0.082364,0.082823,0.083297,0.083539,0.083349,0.089912
2026-04-24,0.076309,0.074698,0.07555,0.080991,0.081736,0.082047,0.082252,0.082283,0.082734,0.08323,0.08347,0.083346,0.089868
2026-04-28,0.075986,0.075166,0.075322,0.081008,0.081754,0.082059,0.082266,0.082301,0.082751,0.083232,0.083476,0.083282,0.089794
2026-04-29,0.075986,0.075166,0.075322,0.081008,0.081754,0.082059,0.082254,0.082292,0.082742,0.083237,0.083466,0.083273,0.089526
2026-05-04,0.075978,0.074773,0.075314,0.081008,0.081757,0.082065,0.082264,0.082301,0.082753,0.083236,0.083475,0.083289,0.089494
2026-05-05,0.075811,0.074773,0.075314,0.081008,0.081758,0.082065,0.082252,0.082301,0.082744,0.08324,0.083465,0.083282,0.089633
2026-05-06,0.075811,0.074773,0.075299,0.081008,0.081758,0.08205,0.082244,0.082292,0.082749,0.08323,0.083462,0.083273,0.089709
2026-05-07,0.075654,0.074758,0.075307,0.081008,0.081742,0.082046,0.082257,0.082297,0.082737,0.08323,0.083474,0.083282,0.089642
2026-05-08,0.075305,0.074765,0.075314,0.080991,0.081745,0.082059,0.082264,0.082283,0.082742,0.083241,0.083478,0.083276,0.089638
2026-05-11,0.075163,0.074773,0.075314,0.08087,0.081695,0.081998,0.082188,0.08223,0.08268,0.083161,0.083409,0.083217,0.089518
2026-05-12,0.075487,0.07458,0.075314,0.08087,0.081797,0.082105,0.082291,0.082346,0.082782,0.08327,0.083503,0.083324,0.089673
2026-05-13,0.075654,0.07458,0.075299,0.08087,0.081796,0.082091,0.082282,0.082336,0.082786,0.083259,0.0835,0.083315,0.089599
2026-05-14,0.075978,0.074373,0.075307,0.08087,0.081778,0.08209,0.082295,0.082341,0.082774,0.083261,0.083511,0.083324,0.089617
2026-05-15,0.076001,0.074813,0.075314,0.080705,0.081563,0.081878,0.082082,0.082113,0.082564,0.083052,0.083219,0.083024,0.089386
2026-05-18,0.076213,0.074821,0.075314,0.08087,0.081794,0.082102,0.082303,0.082346,0.08279,0.083263,0.083512,0.08333,0.089631
2026-05-19,0.076213,0.074821,0.075314,0.08087,0.081794,0.082102,0.082291,0.082346,0.082781,0.083268,0.083503,0.083324,0.089673
2026-05-20,0.075664,0.075543,0.075733,0.08087,0.081796,0.082077,0.08227,0.082336,0.082786,0.083251,0.083492,0.083315,0.089771
2026-05-21,0.075664,0.075528,0.075665,0.08087,0.081779,0.082073,0.082285,0.082341,0.082775,0.083251,0.083505,0.083324,0.0898
2026-05-22,0.075664,0.075728,0.075749,0.080917,0.081863,0.082159,0.082367,0.082392,0.082857,0.083335,0.083584,0.083383,0.089861
2026-05-25,0.075811,0.075736,0.075824,0.081008,0.081936,0.082241,0.082432,0.082484,0.08293,0.083405,0.083655,0.083469,0.089985
2026-05-26,0.076576,0.076121,0.0759,0.081082,0.081933,0.082235,0.082495,0.082481,0.082919,0.083406,0.08364,0.08346,0.089983
2026-05-27,0.076439,0.076313,0.07595,0.081082,0.081933,0.082218,0.082484,0.082472,0.082924,0.083394,0.083635,0.083451,0.090027
2026-05-28,0.076154,0.076297,0.076034,0.08122,0.082068,0.082356,0.082572,0.082614,0.083062,0.083535,0.083791,0.083598,0.090712
2026-05-29,0.075978,0.07669,0.076693,0.08206,0.082921,0.08317,0.083354,0.083303,0.083769,0.084181,0.084424,0.084146,0.091087
2026-06-01,0.076698,0.078245,0.077188,0.082354,0.083228,0.083438,0.083649,0.083684,0.084138,0.084541,0.084795,0.08451,0.091457
2026-06-02,0.076568,0.077764,0.077085,0.072209,0.073066,0.07318,0.073302,0.073615,0.074044,0.074375,0.074492,0.074526,0.081216
2026-06-03,0.076154,0.077379,0.077085,0.072572,0.073212,0.073328,0.073455,0.073815,0.074201,0.074523,0.074638,0.074568,0.0811
2026-06-04,0.076154,0.077283,0.076971,0.072423,0.073199,0.073318,0.073449,0.073757,0.074192,0.074515,0.074552,0.074583,0.081047
2026-06-05,0.076139,0.077267,0.077009,0.072409,0.0732,0.073313,0.073452,0.073746,0.074195,0.074514,0.07456,0.074578,0.081001
2026-06-08,0.076861,0.077668,0.077151,0.072637,0.073285,0.073401,0.07352,0.073897,0.074268,0.074599,0.07464,0.074575,0.080957
2026-06-09,0.076861,0.077283,0.077151,0.072637,0.073285,0.073406,0.07352,0.073897,0.074261,0.074596,0.07464,0.07457,0.080957
2026-06-10,0.076664,0.077956,0.077151,0.0726,0.073286,0.073397,0.07352,0.073891,0.074265,0.074594,0.074634,0.074563,0.080937
2026-06-11,0.076782,0.077956,0.077151,0.0726,0.073272,0.073386,0.073512,0.073895,0.074255,0.074585,0.074626,0.074571,0.080986
2026-06-12,0.076766,0.07794,0.077368,0.07266,0.073348,0.073448,0.073587,0.073958,0.074333,0.07466,0.074697,0.07464,0.081014
2026-06-15,0.076782,0.078197,0.077151,0.072674,0.073361,0.073461,0.073597,0.073973,0.074343,0.074671,0.074706,0.07465,0.081011
2026-06-16,0.076782,0.07836,0.077264,0.072925,0.073465,0.07383,0.073738,0.074108,0.074478,0.074873,0.074926,0.074862,0.081313
2026-06-17,0.077155,0.07836,0.077264,0.076961,0.077562,0.077968,0.077905,0.078133,0.07855,0.078972,0.079038,0.078886,0.085363
2026-06-18,0.077518,0.07836,0.077264,0.076961,0.077546,0.077956,0.077895,0.078137,0.078538,0.078962,0.079029,0.078894,0.085585
2026-06-19,0.077335,0.078498,0.077339,0.077019,0.077585,0.077987,0.077936,0.07816,0.078579,0.078998,0.079075,0.078925,0.08565
2026-06-22,0.077626,0.078678,0.077519,0.076924,0.077494,0.077964,0.077898,0.078143,0.078556,0.079052,0.07912,0.078981,0.085571
2026-06-23,0.077626,0.078841,0.077585,0.077137,0.077777,0.078104,0.07805,0.078279,0.078691,0.079105,0.079191,0.079032,0.085705
2026-06-24,0.077626,0.078841,0.077585,0.077137,0.077777,0.078104,0.07805,0.07827,0.078695,0.079109,0.079184,0.079023,0.085705
2026-06-25,0.077626,0.078995,0.077585,0.077137,0.077762,0.07809,0.078039,0.078275,0.078684,0.079098,0.079175,0.079032,0.085713
2026-06-26,0.077609,0.079305,0.07766,0.077121,0.077762,0.07808,0.078043,0.078262,0.078688,0.079095,0.079184,0.079026,0.085645
2026-06-29,0.077763,0.079687,0.077811,0.077211,0.077776,0.078093,0.078044,0.078276,0.078699,0.079106,0.079187,0.079035,0.08565
2026-06-30,0.07789,0.079879,0.077811,0.077211,0.077775,0.07809,0.078044,0.078276,0.07869,0.079097,0.079187,0.07903,0.085661
2026-07-01,0.077518,0.079678,0.077728,0.077211,0.077815,0.078041,0.077995,0.078238,0.078654,0.079054,0.079134,0.078993,0.085665
2026-07-02,0.077645,0.080045,0.077728,0.077211,0.077799,0.078031,0.078,0.078243,0.078643,0.079051,0.079143,0.079001,0.085629
2026-07-03,0.077629,0.079862,0.077711,0.077195,0.0778,0.078045,0.077991,0.07823,0.078647,0.079063,0.07914,0.078996,0.085626
2026-07-06,0.077645,0.07987,0.077869,0.077285,0.077889,0.078127,0.078145,0.078311,0.078733,0.079134,0.079289,0.079152,0.085765
2026-07-07,0.077488,0.079275,0.077803,0.07219,0.072716,0.072912,0.072898,0.073229,0.07359,0.073973,0.074094,0.074055,0.080651
2026-07-08,0.078469,0.079515,0.078284,0.07219,0.072713,0.072898,0.072877,0.073222,0.073591,0.073962,0.074079,0.074048,0.080673
2026-07-09,0.078469,0.079738,0.078284,0.07219,0.0727,0.07289,0.072882,0.073226,0.073582,0.07396,0.074087,0.074055,0.080755
2026-07-10,0.078452,0.079746,0.078268,0.072176,0.0727,0.072901,0.072873,0.073215,0.073585,0.073969,0.074084,0.07405,0.080751
2026-07-13,0.078224,0.079755,0.078359,0.072265,0.072789,0.072982,0.072884,0.073294,0.07367,0.074041,0.074091,0.074055,0.080744
2026-07-14,0.077243,0.079755,0.078359,0.07233,0.072793,0.072982,0.072884,0.073291,0.073665,0.074044,0.074086,0.074048,0.080743
2026-07-15,0.077243,0.079755,0.078359,0.07233,0.072793,0.072972,0.072876,0.073284,0.073669,0.074036,0.074078,0.074041,0.080744
2026-07-16,0.077106,0.079498,0.078359,0.07233,0.07278,0.072969,0.07288,0.073288,0.07366,0.074037,0.074086,0.074048,0.080846
2026-07-17,0.07709,0.079746,0.078343,0.072316,0.072743,0.072939,0.072871,0.073277,0.073664,0.074046,0.074083,0.074043,0.080672
2026-07-20,0.077243,0.079755,0.078359,0.07233,0.072755,0.072944,0.072884,0.073291,0.073674,0.074043,0.074091,0.074053,0.08069
2026-07-21,0.077243,0.079755,0.078359,0.07233,0.072755,0.072944,0.072884,0.073291,0.073667,0.074046,0.074086,0.074048,0.080572
2026-07-22,0.077106,0.079515,0.078284,0.072265,0.072756,0.072936,0.072877,0.073287,0.073671,0.074039,0.074079,0.074042,0.080253
2026-07-23,0.076959,0.079498,0.078359,0.07233,0.072743,0.072931,0.07288,0.073288,0.073662,0.074039,0.074086,0.074048,0.080226
2026-07-24,0.076796,0.080659,0.078343,0.072316,0.072744,0.072927,0.072871,0.073277,0.073665,0.074039,0.074083,0.074043,0.080202
2026-07-27,0.075831,0.080667,0.078359,0.07233,0.07276,0.072933,0.072884,0.073291,0.073677,0.074036,0.074091,0.074053,0.08006
2026-07-28,0.075831,0.08227,0.078727,0.072693,0.073129,0.073284,0.073239,0.073577,0.073948,0.074315,0.07436,0.074334,0.080326
2026-07-29,0.075831,0.08227,0.078727,0.072693,0.073129,0.073273,0.073231,0.073569,0.073951,0.074307,0.074352,0.074327,0.080359
2026-07-30,0.075958,0.082252,0.078727,0.072237,0.072653,0.072801,0.072766,0.073118,0.073482,0.073844,0.073896,0.073879,0.07995
2026-07-31,,,,,,,,,,,,,
