Date,3M,6M,9M,1Y,15M,18M,21M,2Y,27M,30M,33M,3Y,5Y,7Y,10Y,15Y,20Y,30Y
2026-08-18,0.077449098711778,0.07970697958555652,0.08076096281618303,0.07898676574764615,0.07965734295119675,0.0799058667094852,0.0798506628137243,0.07199570958428983,0.07240321615751,0.07275772523260003,0.07272027540197783,0.07301094121463075,0.07867516682433215,0.07933299586744581,0.08091833940599087,0.08258206120782742,0.08397393446340193,0.08522912290664891
2026-08-17,0.07744909871177756,0.07861157552660111,0.07987576944455134,0.07898676574765615,0.07965734295120726,0.07992076994798133,0.07987373494000599,0.0719954402572518,0.07240878195789487,0.07276316632248508,0.07273373071362052,0.07301564255378884,0.07877868434104172,0.07934317729003844,0.08096859596350366,0.0825553592887944,0.08395518693579117,0.08521408933603986
2026-08-14,0.0764131758225641,0.08226102273438717,0.0798757694445681,0.07897011878408916,0.07965444318978783,0.0798695307392181,0.0798675978389626,0.0719945349045109,0.072411139060891,0.07274170054114168,0.0727339734071477,0.07301557666358555,0.07866327441259269,0.07926258209116158,0.08062170858783647,0.08261422899302176,0.08407084443765829,0.08529428955410906
2026-08-13,0.07609554615125022,0.08225188188953171,0.0798757694445681,0.07898676574765612,0.0796474574831108,0.07986404583654881,0.07986213626043959,0.07199139420020079,0.07241188781331348,0.0727426570767582,0.07273179747753253,0.07301140083981322,0.0787776003270664,0.07927964623489851,0.0805918814955807,0.08260603996756782,0.08406445146101278,0.08528956464135373
2026-08-12,0.07626231307518909,0.0822701662793425,0.08076096281610377,0.07898676574765612,0.0796623098313607,0.07985542358910296,0.0798486131009288,0.07198814682344724,0.07240717239067734,0.07274187966968318,0.0727154564279101,0.07300511258768252,0.07862666002086362,0.07920660174760577,0.08061812908727141,0.0826242656142488,0.0840781541153048,0.08529980029276324
2026-08-11,0.07668410400713556,0.0822701662793425,0.08076096281618333,0.07898676574765612,0.07966054439780268,0.07986731434997449,0.07984827149235393,0.07199382433702965,0.07240313918825332,0.07273832642212301,0.07272027540208686,0.07301094121474315,0.07874966343949127,0.07933541782973827,0.0806781995850982,0.0827629889144414,0.08421312070370958,0.08543198705294566
2026-08-10,0.07668410400713688,0.0822701662793425,0.08076096281618333,0.07902372715071522,0.07966054439780267,0.07986691679049356,0.07984792988670204,0.07199218239280195,0.07240870467263069,0.07273549953255318,0.07272027540208686,0.07301471381077354,0.07874615138321878,0.07930030836099147,0.08065694240672427,0.08277377838599874,0.08422367777776221,0.08543724564680902
2026-08-07,0.07680536135953425,0.0822610227343975,0.08076096281618333,0.07900706480850767,0.07965276926219904,0.07986668768628552,0.07984183353205063,0.07199060746489411,0.07240859468915166,0.07274166790904678,0.0727205041698328,0.0730141948300615,0.07864109320942982,0.07928761995495152,0.08065743675033682,0.08278671580585094,0.08423158438694128,0.08544267689651211
2026-08-06,0.07668410400713692,0.08225188188953178,0.08076096281618333,0.07902372715071518,0.07964500471702851,0.07986109381583016,0.07983641233244329,0.07198814093233882,0.07240893147593601,0.07274256175144946,0.07271832790586273,0.07301048429595809,0.07860675632066895,0.07920743008957312,0.08063394930709761,0.08280783363208478,0.08416721575187393,0.08535571700755937
2026-08-05,0.0768214216112138,0.08227016627934254,0.08076096281618333,0.07902372715071518,0.0796599696873209,0.07985265123014114,0.07984622190228531,0.0719848980823039,0.07240431668794108,0.07274187877526589,0.07271545642790997,0.073004183094668,0.07867924956378419,0.0792227557691285,0.08068600359750012,0.0829204686300852,0.08419323975342236,0.08538988987690675
2026-08-04,0.07632117031591014,0.08227016627934254,0.0790936750287415,0.07902372715071518,0.07966206346902412,0.07986453151672186,0.07988999205434183,0.07199056658801252,0.07240221970385559,0.07273832642212297,0.07274562670679141,0.07301001416496948,0.07872774123109852,0.07922182769760186,0.08073665561057465,0.08290521512548041,0.08418193313451149,0.08538358456050199
2026-08-03,0.07644869134210287,0.08227016627934254,0.0790936750287268,0.07902372715071518,0.07966152970929767,0.07986413398494495,0.079889650280437,0.07199029729426586,0.0724075148816319,0.07273549953255319,0.07274562670679148,0.07301471381077361,0.07867166746015697,0.07913585678170146,0.08072978904154612,0.08292607789747139,0.08420030727518474,0.08539428948631446
2026-07-31,0.07630531785519291,0.08226102273439764,0.0790936750287268,0.0790070648085076,0.07965490357978247,0.079863981557335,0.07988348852985269,0.07199003975065381,0.07240798521993547,0.07274170951555856,0.07274588181520522,0.07301508618326431,0.07907812578297499,0.07953548052991159,0.08114834122630561,0.08339978044459222,0.0845839122052577,0.08578659534000256
2026-07-30,0.07595820342075811,0.08225188188953172,0.07872712826283962,0.07863556426530612,0.07915020440686753,0.07938396166459907,0.07941159264222727,0.07155803918539133,0.07190317423713963,0.07223322575796426,0.07223723359013257,0.07242196128251448,0.07853067460344226,0.0789427133487482,0.08058470494802436,0.0827386131459003,0.08400632258785526,0.08519471814549197
2026-07-29,0.0758306666279285,0.08227016627934254,0.07872712826283769,0.07863556426530323,0.07916608903375155,0.07937540990136058,0.07940618625291011,0.0715548403199894,0.07189926951433277,0.07223243496970676,0.07223510430125749,0.07241547613946933,0.07848589506867015,0.07898370966338579,0.08054230572720657,0.08274659968441037,0.08401199546090264,0.08519936298425454
2026-07-28,0.0758306666279285,0.08227016627934254,0.07872712826283769,0.07863556426530323,0.07916608903375146,0.07938711256447882,0.07941597359271753,0.07156042579166083,0.07189617023181785,0.07222892678149641,0.07223219823970697,0.07242155645968947,0.07846004740374478,0.0789572792535342,0.08054098229022306,0.08275761042295687,0.0840211041341907,0.08520721434476826
2026-07-27,0.0758306666279285,0.08066736257031441,0.07835945838326666,0.07827499233885542,0.0787995025495583,0.07903854184893852,0.07906153954108941,0.07127509278291924,0.07162440076320213,0.07194997091409853,0.07196276818663641,0.07213982378496818,0.07819020803662512,0.07866646973015479,0.08024875394905089,0.08246378420595465,0.08372683587807693,0.0849056170918613
