Date,3M,6M,9M,1Y,15M,18M,21M,2Y,27M,30M,33M,3Y,5Y,7Y,10Y,15Y,20Y,30Y
2026-08-18,0.07744909871177788,0.07970697958555653,0.080760962816183,0.07898676574764653,0.07965734295119704,0.07990586670948599,0.07985066281372633,0.08001329596295328,0.08052604509473488,0.08096545848617151,0.08099274634046741,0.06896460335595657,0.07481727560548299,0.0755957928342397,0.07725668631065964,0.07896685970453597,0.08035562283469683,0.08158882953197569
2026-08-17,0.07744909871177744,0.07861157552659355,0.07987576944454029,0.07898676574765619,0.07965734295120737,0.0799207699479813,0.07987373494000603,0.08001299664312826,0.08053390662786371,0.08097076664691903,0.08100790969434572,0.0689677237367481,0.0749333009710766,0.0756158497739398,0.07731361281850922,0.07894645145896874,0.08034158406571504,0.08157728678457815
2026-08-14,0.07641317582256356,0.08226102273438653,0.0798757694445682,0.07897011878408913,0.07965444318978776,0.07986953073921817,0.07986759783896262,0.08001198957465398,0.08053656061466201,0.08094824761136023,0.0810081831964935,0.06896766206112459,0.07481860119470887,0.07553580969284615,0.07697081837430542,0.07899921570257581,0.08044983242315658,0.08165221330167632
2026-08-13,0.07609554615124997,0.08225188188953178,0.0798757694445682,0.07898676574765615,0.07964745748311083,0.0798640458365488,0.0798621362604396,0.08000767501973818,0.08053740379420476,0.08094932340911833,0.08100491139811315,0.06896799359785014,0.0749348036785083,0.07555561158141946,0.07694356150764133,0.07899244315348031,0.08044454793153653,0.08164828651086732
2026-08-12,0.07626231307518964,0.08227016627934222,0.08076096281609632,0.07898676574765615,0.07966230983136062,0.07985542358910311,0.07984861310092878,0.08000324137647899,0.08053130689299198,0.08094844907386374,0.0809856767961331,0.0689667117824442,0.07478121433008134,0.0754792869072279,0.07696622353559926,0.0790081910829299,0.08045635969933596,0.08165711431879122
2026-08-11,0.07668410400713624,0.08227016627934244,0.08076096281618331,0.07898676574765615,0.07966054439780265,0.0798673143499745,0.07984827149235396,0.08001120077079454,0.08052597639238963,0.08094364094692154,0.08099274634057319,0.06896460335609665,0.07489107441731874,0.07559858862613968,0.07702055601835976,0.07914130114974212,0.08058688758727586,0.08178597212827098
2026-08-10,0.07668410400713711,0.08227016627934244,0.08076096281618331,0.07902372715071533,0.07966054439780265,0.07986691679049357,0.07984792988670208,0.08000936337784881,0.080533837576122,0.08093965019992445,0.08099274634057328,0.0689668543994815,0.07490109720880443,0.07557332711740147,0.07700626494185892,0.0791561407843637,0.08060039199746208,0.08179346879817996
2026-08-07,0.07680536135953442,0.08226102273439742,0.08076096281618331,0.07900706480850761,0.07965276926219907,0.07986668768628552,0.0798418335320507,0.08000760602321581,0.08053372168801172,0.08094821091065761,0.08099300414792696,0.06896636861457765,0.07479666969632542,0.07556048203002885,0.07700612708796749,0.07916828019946172,0.08060788616462239,0.08179860660301841
2026-08-06,0.07668410400713703,0.08225188188953188,0.08076096281618331,0.07902372715071514,0.07964500471702844,0.07986109381583026,0.07983641233244333,0.0800040469018709,0.08053410234036591,0.08094921619850802,0.08098973197149735,0.06896713547757334,0.07476554709132864,0.07548333511339143,0.07698379347245714,0.07918913134123054,0.08054613383128659,0.08171515252259458
2026-08-05,0.07682142161121361,0.08227016627934262,0.08076096281618331,0.07902372715071525,0.07965996968732099,0.07985265123014117,0.07984622190228531,0.07999961832811754,0.08052811842253103,0.08094844806792932,0.08098567679613286,0.06896584154196107,0.07483335267592174,0.07549556468232695,0.07703344377606465,0.07929872590133816,0.08057267261623945,0.08174959630419991
2026-08-04,0.07632117031590947,0.0822701662793424,0.07909367502873628,0.07902372715071525,0.07966206346902409,0.07986453151672183,0.07988999205434184,0.08000756763408537,0.08052496177176868,0.08094364094692162,0.08102131584626422,0.06896373560376587,0.07486938664540828,0.07548622870726387,0.07707727512260218,0.07928022832318225,0.0805587953631271,0.08174137971421479
2026-08-03,0.07644869134210285,0.0822701662793424,0.07909367502872693,0.07902372715071525,0.07966152970929775,0.07986413398494492,0.079889650280437,0.0800072683512949,0.08053251947922313,0.0809396501999244,0.08102131584626437,0.0689668543994815,0.07482729496241061,0.07541036698043782,0.07707656903485548,0.07930459098695011,0.08057967269453692,0.08175400089635744
2026-07-31,0.07630531785519319,0.08226102273439738,0.07909367502872693,0.0790070648085077,0.07965490357978255,0.07986398155733497,0.07988348852985279,0.08000698717828372,0.08053305513641036,0.08094825770471789,0.08102160334049455,0.06896720295370502,0.07522966711999467,0.07580781514541857,0.07749320154144454,0.07977582331620127,0.08096445646926462,0.0821468685082589
2026-07-30,0.07595820342075808,0.08225188188953202,0.07872712826283965,0.07863556426530628,0.07915020440686797,0.0793839616645994,0.07941159264222779,0.07957523013848129,0.08002937047752579,0.0804398472744497,0.08051327919674066,0.06838269139882511,0.07468654322397068,0.0752183866453006,0.07693086393687253,0.07911727431690475,0.08038598748179178,0.08155478776559312
2026-07-29,0.07583066662792852,0.08227016627934247,0.07872712826283772,0.07863556426530317,0.07916608903375133,0.07937540990136044,0.07940618625291018,0.0795708522046806,0.08002418486089444,0.08043895725621622,0.0805100625139004,0.06838145239901362,0.07463833980266045,0.07525550992727958,0.0768872558584697,0.07912334229262336,0.08039021723385885,0.08155834760314065
2026-07-28,0.07583066662792852,0.08227016627934247,0.07872712826283772,0.07863556426530317,0.07916608903375133,0.07938711256447875,0.07941597359271745,0.07957870515360974,0.08001990463506212,0.08043420130581007,0.08050597026540385,0.06837938027868053,0.0746001520636638,0.07522015754844184,0.07687909626503849,0.07912930551386063,0.08039534406254215,0.08156328593226755
2026-07-27,0.07583066662792852,0.08066736257031448,0.07835945838326688,0.07827499233885547,0.07879950254955834,0.07903854184893852,0.0790615395410894,0.07929478826023595,0.07975144936603558,0.08015612493006881,0.08023951243985977,0.06809759450980374,0.07434452189189072,0.07493927485417819,0.07659388120279516,0.07884008673245622,0.08010440885045643,0.08126439529077374
2026-07-24,0.07679555720390668,0.08065856945095926,0.07834296556857823,0.07825864017658687,0.07878826385219155,0.07903806877156429,0.0790596203745133,0.07929449618448232,0.07974921623440237,0.08016439821912952,0.08023892481292388,0.06809793102973591,0.07448315873047022,0.07512725346074436,0.07672812330263161,0.07908033208898924,0.08025746792002658,0.08142275741612866
2026-07-23,0.07695873446267855,0.07949775898899351,0.07835945838326676,0.07827499233885513,0.07877964392226813,0.07904781237325148,0.07905517816259221,0.07928955971091695,0.07974894711718476,0.0801747367962666,0.08023978345111919,0.06809790242723511,0.07450423763267815,0.07511221616556775,0.07677900076274753,0.07906731420307861,0.08024737073082791,0.0814155026932107
