Date,ON,1W,2W,1M,2M,3M,6M,9M,1Y,2Y,3Y,5Y,7Y,10Y,15Y
2016-03-08,0.05029653444169215,0.051474584199348285,0.0514492018163773,0.051688519035635545,0.05177596018832649,0.05196104015297797,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.05370982909753805,0.05834482899592557,0.06586186063774155,0.0703492414458955,0.07209200442722474,0.07209200442722474
2016-03-09,0.04819681775960182,0.04937661405702596,0.0499521160062867,0.050294455421617236,0.05108193459122837,0.051171287195009095,0.05065311589201762,0.05053029733734435,0.05040747878267107,0.052841044201219274,0.05726917914073624,0.06514061257940415,0.0696467780107967,0.07149807814285605,0.07149807814285605
2016-03-10,0.045997101613372365,0.04747837785628857,0.04925344654089575,0.049896121783964124,0.05018949798976595,0.050875089631098235,0.05026308127520943,0.050241422623584636,0.05021976397195984,0.05283139900992861,0.05730002395144257,0.0648241870746192,0.0688965478661957,0.07092645623976337,0.07092645623976337
2016-03-11,0.042597514220777205,0.04458093673264985,0.0463587592803708,0.048302654995445685,0.04929692862804318,0.04998636531713,0.050360597060596674,0.05033772114905533,0.05031484523751398,0.05270191180955521,0.056951766276607224,0.06507071076292639,0.06974835232977808,0.07160126070066586,0.07160126070066586
2016-03-14,0.043397419985326174,0.04498059335643825,0.0463587592803708,0.048900229837669916,0.049792816888170395,0.04998636531713,0.050360597060596674,0.050048804704967746,0.049737012349338826,0.0519645464036088,0.056220055616475445,0.06450974337845122,0.06916213958811443,0.071010179879892,0.071010179879892
2016-03-15,0.045497164276756624,0.04677901025703538,0.047955867857997554,0.04939818614207332,0.04999116071721572,0.050480125424408856,0.05114055222306017,0.051011616156120404,0.05088268008918064,0.0530015600452012,0.05724931373165266,0.06566863602049287,0.07012964385296212,0.07211389951515178,0.07211389951515178
2016-03-16,0.045597151798814316,0.04757828674758836,0.048355129715808465,0.04969695000660191,0.049792816888170395,0.05018387667407355,0.05065311589201762,0.05033772114905533,0.05002232640609303,0.052305942237398366,0.05662864534064296,0.06495660561739394,0.06951261736753223,0.07149017559178056,0.07149017559178056
2016-03-17,0.041197674914717465,0.043781614295270464,0.0457598183392024,0.0481034567683045,0.049594466502195234,0.049690079994228385,0.049872970580063264,0.04966348536888851,0.04945400015771376,0.05177476556950334,0.0561485353568522,0.06446728503545904,0.06910565988091227,0.07107480582739281,0.07107480582739281
2016-03-18,0.037798042820039825,0.04038435723011517,0.043363916969881025,0.047505842246150086,0.04929692862804318,0.049690079994228385,0.050360597060596674,0.05043401271997395,0.050507428379351224,0.05285800100250708,0.05729378777697117,0.06565131001010677,0.07022875048202828,0.07213945367426863,0.07213945367426863
2016-03-21,0.03749807376206481,0.03978481830018839,0.04266507092740298,0.04720702382397967,0.04880099938033303,0.04949254425256556,0.0501655607349265,0.05014511714255705,0.05012467355018759,0.05253626565099653,0.05690841546198094,0.06529888364875334,0.06966251862959699,0.07177758695552215,0.07177758695552215
2016-03-22,0.03729809425312903,0.03978481830018839,0.04176652706072905,0.04720702382397967,0.04880099938033303,0.04949254425256556,0.050360597060596674,0.05043401271997395,0.050507428379351224,0.053278404600743866,0.05766998706138817,0.06600460246742489,0.07031035415522306,0.07243072726680207,0.07243072726680207
2016-03-23,0.036998124784256785,0.039285197259323584,0.04196620615181062,0.04720702382397967,0.04880099938033303,0.04949254425256556,0.049872970580063264,0.04966348536888851,0.04945400015771376,0.05223359696324812,0.056526359846043095,0.06490298408664305,0.06920928672297057,0.0712053189855323,0.0712053189855323
2016-03-24,0.03339847192882964,0.03698687880948166,0.0409677954027741,0.04670897658412668,0.04880099938033303,0.0492949987553277,0.0507506126624565,0.050626575002171575,0.05050253734188665,0.053342712283737125,0.0576221106954264,0.06615189523824251,0.07025017372746573,0.07225848349975912,0.07225848349975912
2016-03-25,0.03199859734227439,0.035387988833243865,0.03917055969829338,0.04650975190018136,0.04880099938033303,0.04909744350155295,0.04977543101555784,0.04966348536888851,0.04955153972221918,0.05250075194976031,0.0566265630540782,0.06525304581844318,0.06918451012182708,0.07120605437177169,0.07120605437177169
2016-03-28,0.03199859734227439,0.0359875783197853,0.03976965203240102,0.04690819796058266,0.04909856184784908,0.04949254425256556,0.050360597060596674,0.05033772114905533,0.05031484523751398,0.05331060342847764,0.05739793155993467,0.0660242776030465,0.06994860937013372,0.07192975213475791,0.07192975213475791
2016-03-29,0.03199859734227439,0.03728666522191663,0.040468575690005386,0.04720702382397967,0.04880099938033303,0.049690079994228385,0.05065311589201762,0.05081910947821075,0.050985103064403875,0.05388051772625497,0.057961166253063204,0.06668363009543121,0.07055967119148052,0.07254174681685907,0.07254174681685907
2016-03-30,0.03579824444356556,0.04038435723011517,0.04356358382709571,0.0479042552344494,0.049594466502195234,0.049887605981281696,0.05055561436853731,0.050626575002171575,0.05069753563580584,0.053732309415323594,0.05798346302129697,0.06655010626675528,0.07044011128529945,0.07236140760839108,0.07236140760839108
2016-03-31,0.03799802205508391,0.04248268920021117,0.04476155285953881,0.04840225286903343,0.049792816888170395,0.05018387667407355,0.051335493497155694,0.051492761286740026,0.05165002907632435,0.05469620691106842,0.05888939851131559,0.0675042391138658,0.07121669245313472,0.07321588856013231,0.07321588856013231
2016-04-01,0.04579712676092115,0.04677901025703538,0.04825531482457754,0.04939818614207332,0.049792816888170395,0.05008512221468689,0.05114055222306017,0.051011616156120404,0.05088268008918064,0.05398970901295876,0.05826212935422985,0.0667352343920869,0.0704489702212864,0.07245286741884893,0.07245286741884893
2016-04-04,0.04579712676092115,0.04697883052827159,0.04875438545935564,0.048900229837669916,0.049792816888170395,0.0506776124026515,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.054308459902586065,0.05855298238655613,0.06703180170325797,0.07073180426382142,0.07273772093809103,0.07273772093809103
2016-04-05,0.045597151798814316,0.04757828674758836,0.048554758351852544,0.049099414839042434,0.049792816888170395,0.05008512221468689,0.050945591946062144,0.05081910947821075,0.05069262701035935,0.053746116349878,0.05800210819316229,0.06647720886772188,0.07015491925248862,0.07216290253143384,0.07216290253143384
2016-04-06,0.047496909514696345,0.04897699112589383,0.0494530682986834,0.04969695000660191,0.049792816888170395,0.05018387667407355,0.05065311589201762,0.05053029733734435,0.05040747878267107,0.05341153710563707,0.057676483051922404,0.0660801961336168,0.06981728609434475,0.0717003813549774,0.0717003813549774
2016-04-07,0.04729693548396074,0.04877717851180151,0.04925344654089575,0.04969695000660191,0.049792816888170395,0.05008512221468689,0.0507506126624565,0.050626575002171575,0.05050253734188665,0.05346835402766913,0.05773407882306609,0.06624987869103569,0.06990519643536827,0.07179065575339313,0.07179065575339313
2016-04-08,0.04959663022308977,0.04977623392547457,0.05035134729465971,0.050294455421617236,0.05018949798976595,0.0506776124026515,0.05211506863857928,0.05197373285451189,0.05183239707044451,0.054688435489305035,0.059030374314057214,0.06751047977724386,0.07102363994239677,0.073047099670104,0.073047099670104
2016-04-11,0.04959663022308977,0.05017585073127904,0.05035134729465971,0.050294455421617236,0.049792816888170395,0.050480125424408856,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05418642040250112,0.05848706514357718,0.06693473295912504,0.07041234803326561,0.07231917282945392,0.07231917282945392
2016-04-12,0.04999657565517691,0.05017585073127904,0.05035134729465971,0.050294455421617236,0.049792816888170395,0.050480125424408856,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05418642040250112,0.058490307946884625,0.066966819669772,0.07076429905224708,0.07220760459618615,0.07220760459618615
2016-04-13,0.05019654820687145,0.05057546447449034,0.05075057246969502,0.05069277583723472,0.050288664167491316,0.05097382458945038,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05416655552497038,0.05844138681234559,0.06693722921573485,0.07074858267731458,0.07219028999363525,0.07219028999363525
2016-04-14,0.049396657342738154,0.04997604271119509,0.05035134729465971,0.05009529025560114,0.04989198962228312,0.05028262869540852,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05422488454372498,0.05856190326176884,0.06700199043736332,0.07086099905885981,0.07229911374753223,0.07229911374753223
2016-04-15,0.04919668435272662,0.04937661405702596,0.0499521160062867,0.05009529025560114,0.04989198962228312,0.05057887013231546,0.050945591946062144,0.051011616156120404,0.05107764036617867,0.05387443652040259,0.05829392274376054,0.06688565989534981,0.07064586326991286,0.07220855935631278,0.07220855935631278
2016-04-18,0.04919668435272662,0.04937661405702596,0.0499521160062867,0.05009529025560114,0.04989198962228312,0.05057887013231546,0.050945591946062144,0.051011616156120404,0.05107764036617867,0.05387443652040259,0.05829392274376054,0.06688565989534981,0.07064586326991286,0.07220855935631278,0.07220855935631278
2016-04-19,0.04949664379655563,0.04977623392547457,0.05025154004569772,0.05069277583723472,0.05038782870625398,0.050875089631098235,0.05104307446015517,0.051011616156120404,0.05098015785208565,0.053526066519115234,0.05798145929497646,0.06654717874563625,0.07073606047133661,0.07201145040836475,0.07201145040836475
2016-04-20,0.04929667086143481,0.04947651931125895,0.0499521160062867,0.05039403676505271,0.04999116071721572,0.05057887013231546,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.05377539115466099,0.058378446697976843,0.06691941550756222,0.07088315560778763,0.0723025356190618,0.0723025356190618
